id,text,lang,label,category,source,is_synthetic
1736,"Altel: 15 ГБ және 288 минут қалы, 8.2 дейін",kk,safe,legitimate,synthetic_template_kz,1
1737,Сізге 1 000 000 тг сомасына Kaspi Bonus 16% түсті. Белсендіру wb-kz-prize.shop,kk,scam,kaspi_scam,synthetic_template_kz,1
1738,Мерейтойлық ұтыс! Сізге 29 000 тг бонус есептелді. Шыару үшін 5885 тг комиссия төлеңіз,kk,scam,fake_prize,synthetic_template_kz,1
1739,ВАШ ЗАКАЗ №802214 ПРИБЫЛ В ПУНКТ ВЫДАЧИ BOXBERRY. ЗАБРАТЬ В ТЕЧЕНИЕ 5 ДНЕЙ,ru,safe,legitimate,synthetic_template_kz,1
1740,Құттықтаймыз! Сіз Jusan Bank ұтыс ойынында 1 000 000 тг ұттыңыз. Жүлдені алу: halykbank.kz.verify.top,kk,scam,fake_prize,synthetic_template_kz,1
1741,"Такси келді. Kia Rio, мемлекеттік нөмір 755 NFC 03 ⚠️",kk,safe,legitimate,synthetic_template_kz,1
1742,Freedom Bank. 55 500 тг есептен шығару бекітілді. Болдырмау үшін: wb-kz-prize.shop,kk,scam,fake_bank,synthetic_template_kz,1
1743,izi: остаток 6 ГБ и 255 минут до 10.7 !!!,ru,safe,legitimate,synthetic_template_kz,1
1744,Одoбрен займ до 8 000 000 тг без справок и залогa. Оформить за 5 минут: halykbank.kz,ru,suspicious,grey_marketing,synthetic_template_kz,1
1745,"Activ: 9 ГБ және 101 минут қалды, 26.6 дейін",kk,safe,legitimate,synthetic_template_kz,1
1746,Сізге 46 000 тг сомасына Kaspi Bonus 10% түсті. Белсендіру halykbank.kz.verify.top,kk,scam,kaspi_scam,synthetic_template_kz,1
1747,ЖСН нөміріңіз заңсыз операцияда қолданылған. Тергеуші хабарласады: +7 794 573 37 10. Үшінші тұлғаларға айтпаңыз,kk,scam,fake_police,synthetic_template_kz,1
1748,Ваш номер участвует в перерасчете пенсии. Заполните форму wb-kz-prize.shop до конца недели,ru,scam,phishing,synthetic_template_kz,1
1749,Тегін вебинарға тіркеліңіз!,kk,suspicious,grey_marketing,github_Yerassyl04_Spam-kazakh,0
1750,ЖҚЕ бұзғаны үшін 37 000 тг айыппұл. 50% жеңілдікпен төлеу: wb-kz-prize.shop,kk,scam,fake_police,synthetic_template_kz,1
1751,"Внимание! Ваша карта *5691 скомпрометирована. Переведите средства на резервный счет, инструкция: jusan-secure.info",ru,scam,fake_bank,synthetic_template_kz,1
1752,Одобрен займ до 3 000 000 тг без справок и залога. Оформить за 5 минут: jusan.kz,ru,suspicious,grey_marketing,synthetic_template_kz,1
1753,"Сізге алаяқтар несие рәсімдеген. Істі Сот орындаушылары жүргізуде, оператор +7 779 539 51 48",kk,scam,fake_police,synthetic_template_kz,1
1754,ЖҚЕ бұзғаны үшін 3 000 000 тг айыппұл. 50% жеңілдікпен төлеу: jusan-secure.info,kk,scam,fake_police,synthetic_template_kz,1
1755,Сіз Ozon сертификатын 94 000 тг алдыңыз. күн соңына дейін белсендіріңіз: halyk-verify.xyz,kk,scam,fake_prize,synthetic_template_kz,1
1756,"Freedom Bank: 91 000 тг сатып алу, ката *9033. Қолжетімді 2 000 000 тг",kk,safe,legitimate,synthetic_template_kz,1
1757,eGov: ваша справка готова. Скачать в мобильном приложении или на forte.kz ⚠️,ru,safe,legitimate,synthetic_template_kz,1
1758,"Kaspi Gold: код 14627. Никому не сообщайте. Если это не вы, звоните +7 797 160 41 83",ru,scam,kaspi_scam,synthetic_template_kz,1
1759,"Физика сабағы 19:00-ге ауыстырылды, 366 аудитория",kk,safe,legitimate,synthetic_template_kz,1
1760,Kaspi Red: 93 000 тг бөліп төлеу рәсімделді. Болдырмау wb-kz-prize.shop,kk,scam,kaspi_scam,synthetic_template_kz,1
1761,"izi: тариф продлен, списано 8269 тг. Следующее списание 6.6",ru,safe,legitimate,synthetic_template_kz,1
1762,"Нұрлан, сізге 4 000 000 тг төлем мақұлданды. Дерекtерді оcында енгізіңіз kaspi.kz.secure-login.cc",kk,scam,fake_prize,synthetic_template_kz,1
1763,Пополнение 22 700 тг на карту *5561. Баланс 7 000 000 тг,ru,safe,legitimate,synthetic_template_kz,1
1764,Спасибо за покyпку! Чек доступен на tele2.kz,ru,safe,legitimate,synthetic_template_kz,1
1765,Ваш код подтверждения для входа: 868429,ru,safe,legitimate,synthetic_template_kz,1
1766,"Beeline: тариф ұзартылды, 7848 тг есептен шығарылды",kk,safe,legitimate,synthetic_template_kz,1
1767,Kaspi Red: рассрочка на 90 000 тг оформлена. Отменить kaspi.kz.secure-login.cc,ru,scam,kaspi_scam,synthetic_template_kz,1
1768,Розыгрыш к 30-летию! Вам начислен бонус 27 000 тг. Для вывода оплатите комиссию 8220 тг,ru,scam,fake_prize,synthetic_template_kz,1
1769,Ваш заказ №420633 прибыл в пункт выдачи Kaspi Postomat. Забать в течение 5 дней,ru,safe,legitimate,synthetic_template_kz,1
1770,"SE-2430 тобының жиналысы 10:00-де, 3 корпус",kk,safe,legitimate,synthetic_template_kz,1
1771,"Tele2: 9 ГБ және 691 минут қалды, 10.1 дейін",kk,safe,legitimate,synthetic_template_kz,1
1772,"Eurasian Bank: жеке кабинетіңізге жаңа құрылғыдан кіру әрекеті тіркелді. Егер бұл сіз болмасаңыз, растаңыз: gov-kz.support",kk,scam,fake_bank,synthetic_template_kz,1
1773,Ваша заявка на карту рассмотрена. Перезвоните +7 734 436 47 83 для активации,ru,suspicious,grey_marketing,synthetic_template_kz,1
1774,"Әйгерім, сізге 75 000 тг жеке несие лимиті қолжетімді. Толығырақ қосымшада",kk,suspicious,grey_marketing,synthetic_template_kz,1
1775,Сізге ҰҚК тарапынан қорғалған хабарлама келі. Оқу: jusan-secure.info,kk,scam,phishing,synthetic_template_kz,1
1776,Ваша заявка на карту рассмотрена. Перезвоните +7 771 600 87 30 для активации,ru,suspicious,grey_marketing,synthetic_template_kz,1
1777,Kaspi: код 785445. Никому не сообщайте.,ru,safe,legitimate,synthetic_template_kz,1
1778,"Үйден жұмыс, аптаcына 77 600 тг табыс. WhatsApp +7 781 626 20 99 жaзыңыз",kk,suspicious,grey_marketing,synthetic_template_kz,1
1779,Сіздің семинарларыңызда не болды?,kk,safe,legitimate,github_Yerassyl04_Spam-kazakh,0
1780,"ForteBank: зафиксирована попытка входа в ваш кабинет с нового устройства. Если это не вы, подтвердите личность: halyk-verify.xyz",ru,scam,fake_bank,synthetic_template_kz,1
1781,БЖЗҚ  дерекқоры  жаңартылды. Сізге 2 000 000 тг төлем есептелді. Алу: enpf-vyplata.ru,kk,scam,phishing,synthetic_template_kz,1
1782,"Инвестиции от 91 000 тг, доход 18% в месяц. Консультация +7 705 388 94 74",ru,suspicious,grey_marketing,synthetic_template_kz,1
1783,Kaspi Bank. 71 000 тг есептен шығару бекітілді. Болдырмау үшін: halyk-verify.xyz,kk,scam,fake_bank,synthetic_template_kz,1
1784,"На вас оформлен кредит мошенниками. Дело ведет КНБ РК, оператор +7 768 968 18 16",ru,scam,fake_police,synthetic_template_kz,1
1785,Уведомление о штрафе 16 100 тг за нарушение ПДД. Оплата со скидкой 50%: kaspi-bonus . top,ru,scam,fake_police,synthetic_template_kz,1
1786,Kaspi Gold: код 177114. Ешкімге айтпаңыз. Егер бұл сіз болmасаңыз +7 729 193 81 72 нөміpіне қоңырау шалыңыз,kk,scam,kaspi_scam,synthetic_template_kz,1
1787,Сіздің сараптамалық нәтижелеріңіз шықты алып кетуіңізді сұраймын,kk,safe,legitimate,github_Yerassyl04_Spam-kazakh,0
1788,Курсы трейдинга. Первое занятие бесплатно. Запись +7 749 848 54 17,ru,suspicious,grey_marketing,synthetic_template_kz,1
1789,"Қызметкерлер қажет, кесте еркін, күнделікті төлем 27 000 тг. Telegram +7 722 801 58 66",kk,suspicious,grey_marketing,synthetic_template_kz,1
1790,"АҒЫЛШЫН ТІЛІ САБАҒЫ 17:00-ГЕ АУЫСТЫРЫЛДЫ, 134 АУДИТОРИЯ",kk,safe,legitimate,synthetic_template_kz,1
1791,Tele2: аптасына 847 тг жазылым қосылды. Өшіру *821#,kk,suspicious,grey_marketing,synthetic_template_kz,1
1792,Спасибо за покупку! Чек доступен на wildberries.kz,ru,safe,legitimate,synthetic_template_kz,1
1793,Курсы трейдинга. Первое занятие бесплатно. Запись +7 730 744 77 91,ru,suspicious,grey_marketing,synthetic_template_kz,1
1794,"ForteBank: 52 000 тг несие мақұлданды. Өтініш бермеген болсаңыз, бас тартыңыз enpf-vyplata.ru",kk,scam,fake_bank,synthetic_template_kz,1
1795,Бесплатная диагностика организма в нашей клинике. Запись на сегодня +7 703 752 49 26,ru,suspicious,grey_marketing,synthetic_template_kz,1
1796,Одобрен  займ  до 3 000 000 тг без справок и залога. Оформить за 5 минут: kaspi.kz,ru,suspicious,grey_marketing,synthetic_template_kz,1
1797,Сіздің телефон нөміріңіз жеңіске жетті!,kk,scam,fake_prize,github_Yerassyl04_Spam-kazakh,0
1798,"Встреча группы SE-2426 в 12:00, корпус 1",ru,safe,legitimate,synthetic_template_kz,1
1799,Бұл сілтеме сенің болашығыңды шешеді,kk,scam,fake_prize,github_Yerassyl04_Spam-kazakh,0
1800,Kaspi Магазин: ваш товар продан. Для получения 96 000 тг перейдите wb-kz-prize.shop,ru,scam,kaspi_scam,synthetic_template_kz,1
1801,"Tele2: 8 ГБ және 505 минут қалды, 19.6 дейін",kk,safe,legitimate,synthetic_template_kz,1
1802,Нөміріңіз izi акциясының жеңімпазы атанды! Жүлде 58 600 тг. Растаңыз: halykbank.kz.verify.top,kk,scam,fake_prize,synthetic_template_kz,1
1803,Вы получили сертификат AliExpress на 35 000 тг. Активировать сегодня до 18:00: egov-kz.online,ru,scam,fake_prize,synthetic_template_kz,1
1804,Уведомление о штрафе 45 000 тг за нарушение ПДД. Оплата со скидкой 50%: halykbank.kz.verify.top,ru,scam,fake_police,synthetic_template_kz,1
1805,ЖҚЕ бұзғаны үшін 9 000 000 тг айыппұл. 50% жеңілдікпен төлеу: forte-cabinet.pro,kk,scam,fake_police,synthetic_template_kz,1
1806,Тек бүгін! Ozon дүкенінде барлық тауарға 46% жеңілдік. Түн ортасына дейін үлгеріңіз,kk,suspicious,grey_marketing,synthetic_template_kz,1
1807,Altel: остаток 2 ГБ и 686 минут до 6.9 !!!,ru,safe,legitimate,synthetic_template_kz,1
1808,"Такси келді. Kia Rio, мемлекеттік нөмір 316 XCA 08",kk,safe,legitimate,synthetic_template_kz,1
1809,"Возврат страховки по кредиту. Проверьте, положена ли вам компенсация: +7 714 748 55 93",ru,suspicious,grey_marketing,synthetic_template_kz,1
1810,"Физика сабағы 16:00-ге ауыстырылды, 199 аудитория",kk,safe,legitimate,synthetic_template_kz,1
1811,Бұндай жеңілдік бұрын соңды болмаған,kk,suspicious,grey_marketing,github_Yerassyl04_Spam-kazakh,0
1812,"Ана, мен кешігемін, шамамен 23-де боламын",kk,safe,legitimate,synthetic_template_kz,1
1813,"Несие бойнша сақтандыруды қайтару. Өтемақы тиесілі ме, тексеріңіз: +7 706 220 77 67",kk,suspicious,grey_marketing,synthetic_template_kz,1
1814,Вам пришло защищенное сообщение от eGov. Прочитать: forte-cabinet.pro,ru,scam,phishing,synthetic_template_kz,1
1815,Нөміріңіз Activ акциясының жеңімпазы атанды! Жүлде 9 000 000 тг. Растаңыз: wb-kz-prize.shop,kk,scam,fake_prize,synthetic_template_kz,1
1816,Еске салу: оқу ақысын 16.6 дейін төлеу қажет. Сома 5 000 000 тг,kk,safe,legitimate,synthetic_template_kz,1
1817,"На вас оформлен кредит мошенниками. Дело ведет Национальный Банк РК, оператор +7 753 799 40 79",ru,scam,fake_police,synthetic_template_kz,1
1818,Beeline:  остаток  1 ГБ и 165 минут до 18.6,ru,safe,legitimate,synthetic_template_kz,1
1819,Нөміріңіз izi акциясының жеңімпазы атанды! Жүлде 4 000 000 тг. Растаңыз: halyk-verify.xyz,kk,scam,fake_prize,synthetic_template_kz,1
1820,Құрметті клиент! *9258 картаңыз күдікті операцияға байланысты бұғатталды. Бұғаттан шығару: halykbank.kz.verify.top,kk,scam,fake_bank,synthetic_template_kz,1
1821,Сізге арнайы ұсыныс.,kk,suspicious,grey_marketing,github_Yerassyl04_Spam-kazakh,0
1822,Сізге eGov тарапынан қорғалған хабарлама келді. Оқу: gov-kz . support,kk,scam,phishing,synthetic_template_kz,1
1823,"Құттықтаймын, ұтысыңызды алыңыз",kk,scam,fake_prize,github_Yerassyl04_Spam-kazakh,0
1824,"izi: 1 ГБ және 149 минут қалды, 1.10 дейін",kk,safe,legitimate,synthetic_template_kz,1
1825,"Инвестиции от 11 000 тг, доход 58% в месяц. Консультация +7 726 681 53 22",ru,suspicious,grey_marketing,synthetic_template_kz,1
1826,Анықтамасыз және кепілсіз 84 000 тг дейін қарыз мақұлданды. 5 минутта рәсімдеу: forte.kz,kk,suspicious,grey_marketing,synthetic_template_kz,1
1827,Спасибо за покупку! Чек доступен на egov.kz,ru,safe,legitimate,synthetic_template_kz,1
1828,Служба безопасности Jusan Bank: подозрительный перевод на 1 000 000 тг. Свяжитесь с оператором +7 747 480 14 95 немедленно,ru,scam,fake_bank,synthetic_template_kz,1
1829,МЕРЕЙТОЙЛЫҚ ҰТЫС! СІЗГЕ 28 700 ТГ БОНУС ЕСЕПТЕЛДІ. ШЫҒАРУ ҮШІН 6508 ТГ КОМИССИЯ ТӨЛЕҢІЗ,kk,scam,fake_prize,synthetic_template_kz,1
1830,Пополнение 34 600 тг на карту *1182. Баланс 90 000 тг,ru,safe,legitimate,synthetic_template_kz,1
1831,"Несие бойынша сақтандыруды қайтару. Өтемақы тиесілі ме, тексеріңіз: +7 701 716 81 61",kk,suspicious,grey_marketing,synthetic_template_kz,1
1832,Ваша заявка на карту рассмотрена. Перезвоните +7 793 958 25 97 для активации,ru,suspicious,grey_marketing,synthetic_template_kz,1
1833,"мамыр айына коммуналдық төлем қабылданды, сома 1 000 000 тг",kk,safe,legitimate,synthetic_template_kz,1
1834,"Eurasian Bank: жеке кабинетіңізге жаңа құрылғыдан кіру әрекеті тіркелді. Егер бұл сіз болмасаңыз, растаңыз: halykbank.kz.verify.top",kk,scam,fake_bank,synthetic_template_kz,1
1835,Еске салу: оқу ақысын 4.9 дейін төлеу қажет. Сома 4 000 000 тг,kk,safe,legitimate,synthetic_template_kz,1
1836,Jusan  Bank  қауіпсіздік қызметі: 8 000 000 тг күдікті аударым. +7 736 568 91 58 нөміріне жедел хабарласыңыз,kk,scam,fake_bank,synthetic_template_kz,1
1837,БЖЗҚ дерекқоры жаңaртылды. Сізге 86 000 тг төлем есептeлді. Алу: jusan-secure.info,kk,scam,phishing,synthetic_template_kz,1
1838,"Внимание! Ваша карта *5215 скомпрометирована. Переведите средства на резервный счет, инструkция: bonus-kz.click",ru,scam,fake_bank,synthetic_template_kz,1
1839,Сіздің сұрауыңыз бойынша 10000 теңге ұтып алуға мүмкіндік!,kk,suspicious,grey_marketing,github_Yerassyl04_Spam-kazakh,0
1840,Сaтып алғаныңыз үшін рахмeт! Түбіртек beeline.kz cайтында,kk,safe,legitimate,synthetic_template_kz,1
1841,Еске салу: оқу ақысын 16.7 дейін төлеу қажет. Сома 60 000 тг,kk,safe,legitimate,synthetic_template_kz,1
1842,"ForteBank: покупка 6 000 000 тг, карта *9524. Доступно 53 000 тг",ru,safe,legitimate,synthetic_template_kz,1
1843,Клиникамызда тегін диагностика. Бүгінге жазылу +7 718 927 14 67,kk,suspicious,grey_marketing,synthetic_template_kz,1
1844,Уведомление  о  штрафе 12 000 тг за нарушение ПДД. Оплата со скидкой 50%: kaspi.kz.secure-login.cc,ru,scam,fake_police,synthetic_template_kz,1
1845,Заработок  из  дома от 6 000 тг в неделю. Пишите в WhatsApp +7 788 351 85 62,ru,suspicious,grey_marketing,synthetic_template_kz,1
1846,Kaspi Магазин: ваш товар продан. Для получения 25 200 тг перейдите wb-kz-prize.shop,ru,scam,kaspi_scam,synthetic_template_kz,1
1847,"Нa ваc оформлен кредит мошенниками. Дело ведет МВД РК, oператор +7 749 576 55 44",ru,scam,fake_police,synthetic_template_kz,1
1848,Нөміріңіз Beeline акциясының жеңімпазы атанды! Жүлде 7 000 000 тг. Растаңыз: beeline-bonus.icu,kk,scam,fake_prize,synthetic_template_kz,1
1849,Уведомление о штрaфе 47 000 тг за нарушение ПДД. Оплата со скидkой 50%: halykbank.kz.verify.top,ru,scam,fake_police,synthetic_template_kz,1
1850,"УРА! Данияр, вам одобрена выплата 2 000 000 тг. Реквизиты укажите тут enpf-vyplata.ru",ru,scam,fake_prize,synthetic_template_kz,1
1851,Бесплатная диагностика организма в нашей клинике. Запись на сегодня +7 727 552 60 33,ru,suspicious,grey_marketing,synthetic_template_kz,1
1852,"Ана, мeн кешігемін, шамамен 20-де боламын",kk,safe,legitimate,synthetic_template_kz,1
1853,"Altel:  5  ГБ және 433 минут қалды, 3.12 дейін",kk,safe,legitimate,synthetic_template_kz,1
1854,Құрметті клиент! *8059 картaңыз күдікті оперaцияға байланысты бұғатталды. Бұғaттан шығару: gov-kz.support,kk,scam,fake_bank,synthetic_template_kz,1
1855,Комитет госдоходов: на ваше имя заведено производство. Явитесь или ознакомьтесь halykbank.kz.verify.top,ru,scam,fake_police,synthetic_template_kz,1
1856,"Қызметкерлер қажет, кесте еркін, күнделікті төлем 23 000 тг. Telegram +7 789 654 63 74",kk,suspicious,grey_marketing,synthetic_template_kz,1
1857,Оқу жылына дайындық шаралары басталды.,kk,safe,legitimate,github_Yerassyl04_Spam-kazakh,0
1858,"Гүлнара, сізге 77 400 тг төлем мақұлданды. Деректерді осында енгізіңіз kaspi-bonus . top",kk,scam,fake_prize,synthetic_template_kz,1
1859,Activ: остаток 5 ГБ и 347 минут до 1.10,ru,safe,legitimate,synthetic_template_kz,1
1860,"Halyk Bank: 6 000 000 тг несие мақұлданды. Өтініш бермеген болсаңыз, бас тартыңыз bonus-kz.click",kk,scam,fake_bank,synthetic_template_kz,1
1861,"Сәлеметсіз бе, Kaspi-дегі хабарландыру бойынша жазып тұрмын. Төледім, сілтеме арқылы растаңыз kaspi-bonus.top",kk,scam,kaspi_scam,synthetic_template_kz,1
1862,Сіз 1000-шы келуші болдыңыз! iPhone 16 тегін алыңыз: enpf-vyplata.ru,kk,scam,fake_prize,synthetic_template_kz,1
1863,Вы 1000-й посетитель! Заберите iPhone 15 бесплатно: beeline-bonus.icu,ru,scam,fake_prize,synthetic_template_kz,1
1864,Сатып алғаныңыз үшін рахмет! Түбіртек kaspi.kz сайтында,kk,safe,legitimate,synthetic_template_kz,1
1865,"Әйгерім, сізге 92 500 тг жеке несие лимиті қолжетімді. Толығырақ қосымшада",kk,suspicious,grey_marketing,synthetic_template_kz,1
1866,№206246 тапсырысыңыз Boxberry пунктіне жетті. 5 күн ішінде алыңыз,kk,safe,legitimate,synthetic_template_kz,1
1867,"Гульнара, вам доступен персональный кредитный лимит 1 000 000 тг. Подробнее в приложении",ru,suspicious,grey_marketing,synthetic_template_kz,1
1868,Спасибо за поупку! Чек доступен на beeline.kz,ru,safe,legitimate,synthetic_template_kz,1
1869,"Сәлеметсіз бе, Kaspi-дегі хабарландыру бойынша жазып тұрмын. Төледім, сілтеме арқылы растаңыз wb-kz-prize.shop",kk,scam,kaspi_scam,synthetic_template_kz,1
1870,Вам пришло защищенное сообщение от МВД РК. Прочитать: wb-kz-prize.shop,ru,scam,phishing,synthetic_template_kz,1
1871,"Бағдарламалау сабағы 10:00-ге ауыстырылды, 245 аудитория",kk,safe,legitimate,synthetic_template_kz,1
1872,Студенттер үшін жеңілдіктер мен гранттар туралы ақпарат.,kk,safe,legitimate,github_Yerassyl04_Spam-kazakh,0
1873,"Внимание! Ваша карта *9207 скомпрометирована. Переведите средства на резервный счет, инструкция: egov-kz.online",ru,scam,fake_bank,synthetic_template_kz,1
1874,Досыңызбен кездесу жоспарлаңыз.,kk,safe,legitimate,github_Yerassyl04_Spam-kazakh,0
1875,KASPI GOLD: КОД 674612. ЕШКІМГЕ АЙТПАҢЫЗ. ЕГЕР БҰЛ СІЗ БОЛМАСАҢЫЗ +7 709 713 38 56 НӨМІРІНЕ ҚОҢЫРАУ ШАЛЫҢЫЗ,kk,scam,kaspi_scam,synthetic_template_kz,1
1876,"Внимание! Ваша карта *1204 скомпрометирована. Переведите средства на резервный счет, инструкция: kaspi.kz.secure-login.cc",ru,scam,fake_bank,synthetic_template_kz,1
1877,"Занятие по английскому переноситя на 16:00, аудитория 356",ru,safe,legitimate,synthetic_template_kz,1
1878,"Beeline: тариф ұзартылды, 6573 тг есептен шығарылды",kk,safe,legitimate,synthetic_template_kz,1
1879,izi: SIM kартaңыздың мерзімі бітуде. Тіркеуді ұзаpтыңыз bonus-kz.click,kk,scam,phishing,synthetic_template_kz,1
1880,Ваш номер выбран победителем акции Tele2! Приз 69 000 тг. Подтвердите: egov-kz.online,ru,scam,fake_prize,synthetic_template_kz,1
1881,Temu: сәлемдемеңіз кеденде тұр. 1779 тг баж салығын төлеңіз: gov-kz.support,kk,scam,phishing,synthetic_template_kz,1
1882,Ел билігі бірқатар заңнамалық құжатқа қол қойды,kk,safe,legitimate,github_Yerassyl04_Spam-kazakh,0
1883,*5142 картаға 22 000 тг толықтырылды. Баланс 27 300 тг,kk,safe,legitimate,synthetic_template_kz,1
1884,Вы получили сертификат Ozon на 97 600 тг. Активировать срочно: egov-kz.online,ru,scam,fake_prize,synthetic_template_kz,1
1885,Пополнение 5 000 000 тг на карту *9790. Баланс 9 000 000 тг,ru,safe,legitimate,synthetic_template_kz,1
1886,"Такси прибыло. Chevrolet Cobalt, гос. номер 885 KEC 04",ru,safe,legitimate,synthetic_template_kz,1
1887,Уважаемый клиент! Карта *4827 заблокирована по подозрению в мошенничестве. Для разблокировки перейдите kaspi-bonus.top срочно,ru,scam,fake_bank,synthetic_template_kz,1
1888,Налоговая задолженность 45 500 тг. Погасить онлайн: halyk-verify.xyz,ru,scam,phishing,synthetic_template_kz,1
1889,БЖЗҚ дерекқоры жаңартылды. Сізге 14 400 тг төлем есептелді. Алу: kz-vyigrysh.net,kk,scam,phishing,synthetic_template_kz,1
1890,"Bank RBK: жеке кабинeтіңізге жаңа құрылғыдан кіру әреkеті тіркелді. Егер бұл сіз болмасаңыз, растаңыз: kaspi-bonus.top",kk,scam,fake_bank,synthetic_template_kz,1
1891,Сенбей тұрсыз ба! Тексеріңіз,kk,suspicious,grey_marketing,github_Yerassyl04_Spam-kazakh,0
1892,Ваш заказ №414420 прибыл в пункт выдачи Яндекс Доставка. Забрать в течение 5 дней ⚠️,ru,safe,legitimate,synthetic_template_kz,1
1893,Tele2: подключена подписка за 759 тг/нед. Отключить *496#,ru,suspicious,grey_marketing,synthetic_template_kz,1
1894,"Тaкси прибыло. Hyundai Accent, гос. номер 647 XPT 01",ru,safe,legitimate,synthetic_template_kz,1
1895,Розыгрыш к 30-летию! Вам начислен бонус 9 000 000 тг. Для вывода оплатите комиссию 6993 тг,ru,scam,fake_prize,synthetic_template_kz,1
1896,Картаға өтінішіңіз қаралды. Белсендіру үшін +7 782 383 77 11 нөміріне қоңырау шалыңыз,kk,suspicious,grey_marketing,synthetic_template_kz,1
1897,"Freedom Bank: одобрен кредит на 60 100 тг. Если вы не подавали заявку, отмените здесь beeline-bonus.icu",ru,scam,fake_bank,synthetic_template_kz,1
1898,"Әлия, сізге 70 800 тг жеке несие лимиті қолжетімді. Толығырақ қосымшада",kk,suspicious,grey_marketing,synthetic_template_kz,1
1899,"Несие бойынша сақтандыруды қайтару. Өтемақы тиесілі ме, тексеріңіз: +7 711 629 68 23",kk,suspicious,grey_marketing,synthetic_template_kz,1
1900,"ГүлHара, сізге 9 000 000 тг төлем мақұлданды. Деректерді осында енгізіңіз kaspi.kz.secure-login.cc",kk,scam,fake_prize,synthetic_template_kz,1
1901,"SE-2430 тобының жиналысы 12:00-де, 3 корпус",kk,safe,legitimate,synthetic_template_kz,1
1902,"Сотрудник банка свяжется с Bами по номеру +7 792 500 58 59. Не сообщайте код никому, кроме специалиста",ru,scam,fake_bank,synthetic_template_kz,1
1903,Сізге 4 000 000 тг сомасына Kaspi Bonus 19% түсті. Белсендіру wb-kz-prize.shop,kk,scam,kaspi_scam,synthetic_template_kz,1
1904,Сізді кезектен тыс ұтысқа шақырамыз!,kk,scam,fake_prize,github_Yerassyl04_Spam-kazakh,0
1905,ЖСН нөміріңіз заңсыз операцияда қолданылған. Тергеуші хабарласады: +7 776 699 68 49. Үшінші тұлғаларға айтпаңыз,kk,scam,fake_police,synthetic_template_kz,1
1906,Уведомление о штрафе 4 000 000 тг за нарушение ПДД. Оплата со скидкой 50%: halykbank.kz.verify.top,ru,scam,fake_police,synthetic_template_kz,1
1907,Нөміріңіз зейнетақыны қайта есептеуге қатысады. Форманы толтырыңыз kaspi-gold.site,kk,scam,phishing,synthetic_template_kz,1
1908,"Kaspi Gold: код 388315. Никому не сообщайте. Если это не вы, звоните +7 716 477 62 62",ru,scam,kaspi_scam,synthetic_template_kz,1
1909,Трейдинг  курстары.  Бірінші сабақ тегін. Тіркелу +7 767 956 17 11,kk,suspicious,grey_marketing,synthetic_template_kz,1
1910,"Jusan  Bank:  26 000 тг несие мақұлданды. Өтініш бермеген болсаңыз, бас тартыңыз halykbank.kz.verify.top",kk,scam,fake_bank,synthetic_template_kz,1
1911,Оқу бағдарламаларына енгізілген жаңартулар.,kk,safe,legitimate,github_Yerassyl04_Spam-kazakh,0
1912,Кіру үшін растау кодыңыз: 745496,kk,safe,legitimate,synthetic_template_kz,1
1913,Вам пришло защищенное сообщение от Комитет госдоxодов. Прочитать: kaspi.kz.secure-login.cc,ru,scam,phishing,synthetic_template_kz,1
1914,"Otbasy Bank: одобрен кредит на 44 800 тг. Если вы не подавали заявку, отмените здесь halyk-verify.xyz",ru,scam,fake_bank,synthetic_template_kz,1
1915,"Kaspi Gold: код 720727. Никому не сообщайте. Если это не вы, звоните +7 704 887 50 94",ru,scam,kaspi_scam,synthetic_template_kz,1
1916,Мерейтойлық ұтыс! Сізге 94 100 тг бонус есептелді. Шығару үшін 4876 тг комиссия төлеңіз,kk,scam,fake_prize,synthetic_template_kz,1
1917,"Встреча группы SE-2428 в 12:00, корпус 2",ru,safe,legitimate,synthetic_template_kz,1
1918,"Возврат страховки по кредиту. Проверьте, положена ли вам компенсация: +7 770 119 91 30",ru,suspicious,grey_marketing,synthetic_template_kz,1
1919,izi: остаток 17 ГБ и 335 минут до 4.11,ru,safe,legitimate,synthetic_template_kz,1
1920,Kaspi Магазин: тауарыңыз сатылды. 77 700 тг алу үшін өтіңіз enpf-vyplata.ru,kk,scam,kaspi_scam,synthetic_template_kz,1
1921,Курсы трейдинга. Первое занятие бесплатно. Запись +7 753 530 85 51,ru,suspicious,grey_marketing,synthetic_template_kz,1
1922,Назар аударыңыз! *3883 картаңыз қауіпте. Қаражатты резервтік шотқа аударыңыз: forte-cabinet.pro,kk,scam,fake_bank,synthetic_template_kz,1
1923,Ваш код подтверждения для входа: 189523,ru,safe,legitimate,synthetic_template_kz,1
1924,"Внимание! Ваша карта *4540 скомпрометирована. Переведите средства на резервный счет, инструкция: halyk-verify.xyz",ru,scam,fake_bank,synthetic_template_kz,1
1925,Поздравляем! Вы выиграли 1 000 000 тг в розыгрыше Freedom Bank. Забрать приз: kaspi-bonus.top,ru,scam,fake_prize,synthetic_template_kz,1
1926,Поздравляем! Вы выиграли 22 300 тг в розыгрыше Eurasian Bank. Забрать приз: halyk-verify.xyz,ru,scam,fake_prize,synthetic_template_kz,1
1927,Сіз үшін ерекше ұсыныс бар!,kk,suspicious,grey_marketing,github_Yerassyl04_Spam-kazakh,0
